Indicator,Groups,State,Subgroup,Phase,TimePeriod,TimePeriodLabel,TimePeriodStartDate,TimePeriodEndDate,Value,LowCI,HighCI,ConfidenceInterval,QuartileRange
Symptoms of Depressive Disorder,By State,New Hampshire,New Hampshire,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,24.3,19.9,29.3,24.6,24.95
Symptoms of Depressive Disorder,By State,New Jersey,New Jersey,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,24.2,20.3,28.5,24.4,24.95
Symptoms of Depressive Disorder,By State,New Mexico,New Mexico,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,29.7,25.1,34.7,29.900000000000002,31.75
Symptoms of Depressive Disorder,By State,New York,New York,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,23.9,20.6,27.4,24.0,24.95
Symptoms of Depressive Disorder,By State,North Carolina,North Carolina,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,22.7,19.3,26.4,22.85,21.4
Symptoms of Depressive Disorder,By State,North Dakota,North Dakota,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,25,19.5,31.2,25.35,24.95
Symptoms of Depressive Disorder,By State,Ohio,Ohio,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,23.3,19.6,27.4,23.5,21.4
Symptoms of Depressive Disorder,By State,Oklahoma,Oklahoma,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,32.8,27.9,38.1,33.0,31.75
Symptoms of Depressive Disorder,By State,Oregon,Oregon,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,27.1,23.5,30.9,27.2,27.5
Symptoms of Depressive Disorder,By State,Pennsylvania,Pennsylvania,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,26.5,22.2,31.1,26.65,27.5
Symptoms of Depressive Disorder,By State,Rhode Island,Rhode Island,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,24,20,28.3,24.15,24.95
Symptoms of Depressive Disorder,By State,South Carolina,South Carolina,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,28.9,24.3,33.8,29.049999999999997,27.5
Symptoms of Depressive Disorder,By State,South Dakota,South Dakota,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,25.1,19.1,31.9,25.5,24.95
Symptoms of Depressive Disorder,By State,Tennessee,Tennessee,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,30.5,25.7,35.5,30.6,31.75
Symptoms of Depressive Disorder,By State,Texas,Texas,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,28.2,25.7,30.7,28.2,27.5
Symptoms of Depressive Disorder,By State,Utah,Utah,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,26,22.7,29.4,26.049999999999997,24.95
Symptoms of Depressive Disorder,By State,Vermont,Vermont,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,22.3,16.1,29.6,22.85,21.4
Symptoms of Depressive Disorder,By State,Virginia,Virginia,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,24.2,21,27.6,24.3,24.95
Symptoms of Depressive Disorder,By State,Washington,Washington,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,31.1,27.2,35.1,31.15,31.75
Symptoms of Depressive Disorder,By State,West Virginia,West Virginia,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,34.5,28.3,41.1,34.7,31.75
Symptoms of Depressive Disorder,By State,Wisconsin,Wisconsin,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,19,15.3,23.2,19.25,21.4
Symptoms of Depressive Disorder,By State,Wyoming,Wyoming,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,23.4,18.1,29.3,23.700000000000003,21.4
Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,33,32.3,33.6,32.95,27.85
Symptoms of Anxiety Disorder,By Age,United States,18 - 29 years,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,42.4,40.5,44.4,42.45,27.85
Symptoms of Anxiety Disorder,By Age,United States,30 - 39 years,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,38.9,37.5,40.4,38.95,27.85
Symptoms of Anxiety Disorder,By Age,United States,40 - 49 years,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,35.4,33.7,37.2,35.45,27.85
Symptoms of Anxiety Disorder,By Age,United States,50 - 59 years,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,33.9,32.2,35.5,33.85,27.85
Symptoms of Anxiety Disorder,By Age,United States,60 - 69 years,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,25,23.5,26.6,25.05,27.85
Symptoms of Anxiety Disorder,By Age,United States,70 - 79 years,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,18.6,17,20.4,18.7,27.85
Symptoms of Anxiety Disorder,By Age,United States,80 years and above,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,16.2,11.6,21.7,16.65,27.85
Symptoms of Anxiety Disorder,By Sex,United States,Male,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,29,27.9,30.1,29.0,27.85
Symptoms of Anxiety Disorder,By Sex,United States,Female,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,36.7,35.9,37.6,36.75,27.85
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,37,34.8,39.2,37.0,27.85
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic white, single race",1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,31.4,30.6,32.3,31.45,27.85
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic black, single race",1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,35.1,33.2,37.1,35.150000000000006,27.85
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,24.3,21.4,27.4,24.4,27.85
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,45.4,41.7,49.1,45.400000000000006,27.85
Symptoms of Anxiety Disorder,By Education,United States,Less than a high school diploma,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,41,37.1,44.9,41.0,27.85
Symptoms of Anxiety Disorder,By Education,United States,High school diploma or GED,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,33.5,32.1,35,33.55,27.85
Symptoms of Anxiety Disorder,By Education,United States,Some college/Associate's degree,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,36.4,35.4,37.3,36.349999999999994,27.85
Symptoms of Anxiety Disorder,By Education,United States,Bachelor's degree or higher,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,26.9,25.9,27.9,26.9,27.85
Symptoms of Anxiety Disorder,By State,Alabama,Alabama,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,28.7,24.4,33.3,28.849999999999998,27.25
Symptoms of Anxiety Disorder,By State,Alaska,Alaska,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,32.5,28.5,36.7,32.6,33.5
Symptoms of Anxiety Disorder,By State,Arizona,Arizona,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,39.7,35.7,43.9,39.8,37.65
Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,33.5,30,37.2,33.6,33.5
Symptoms of Anxiety Disorder,By State,California,California,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,32.2,30.1,34.4,32.25,30.85
Symptoms of Anxiety Disorder,By State,Colorado,Colorado,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,33,29,37.2,33.1,33.5
Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,32.5,28.3,37,32.65,33.5
Symptoms of Anxiety Disorder,By State,Delaware,Delaware,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,27.4,22.7,32.6,27.65,27.25
Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,29.6,23.5,36.3,29.9,30.85
Symptoms of Anxiety Disorder,By State,Florida,Florida,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,37.7,34.6,40.8,37.7,37.65
Symptoms of Anxiety Disorder,By State,Georgia,Georgia,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,36.8,32.5,41.3,36.9,37.65
Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,31.5,26.7,36.6,31.65,30.85
Symptoms of Anxiety Disorder,By State,Idaho,Idaho,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,32.9,28.8,37.2,33.0,33.5
Symptoms of Anxiety Disorder,By State,Illinois,Illinois,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,33.7,29.4,38.3,33.849999999999994,33.5
Symptoms of Anxiety Disorder,By State,Indiana,Indiana,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,34.7,31.4,38.2,34.8,33.5
Symptoms of Anxiety Disorder,By State,Iowa,Iowa,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,31.5,26.7,36.6,31.65,30.85
Symptoms of Anxiety Disorder,By State,Kansas,Kansas,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,28,23.6,32.6,28.1,27.25
Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,33.9,28.9,39.3,34.099999999999994,33.5
Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,40.5,34.8,46.5,40.65,37.65
Symptoms of Anxiety Disorder,By State,Maine,Maine,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,32,27.1,37.3,32.2,30.85
Symptoms of Anxiety Disorder,By State,Maryland,Maryland,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,29.5,26.1,33.1,29.6,30.85
Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,28.7,25,32.6,28.8,27.25
Symptoms of Anxiety Disorder,By State,Michigan,Michigan,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,29.7,26.3,33.4,29.85,30.85
Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,25.1,21,29.6,25.3,27.25
Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,36.5,31.2,42.1,36.65,37.65
Symptoms of Anxiety Disorder,By State,Missouri,Missouri,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,32.2,28.9,35.6,32.25,30.85
Symptoms of Anxiety Disorder,By State,Montana,Montana,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,25.7,21.5,30.3,25.9,27.25
Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,27.8,22.9,33,27.95,27.25
Symptoms of Anxiety Disorder,By State,Nevada,Nevada,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,35,31.1,39.1,35.1,37.65
Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,27.5,23.8,31.4,27.6,27.25
Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,30.2,26,34.6,30.3,30.85
Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,32.2,27.5,37.3,32.4,30.85
Symptoms of Anxiety Disorder,By State,New York,New York,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,30.6,27,34.4,30.7,30.85
Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,30.4,26.3,34.9,30.6,30.85
Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,29.4,23,36.4,29.7,27.25
Symptoms of Anxiety Disorder,By State,Ohio,Ohio,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,28.8,25.2,32.6,28.9,27.25
Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,36.5,31.4,41.9,36.65,37.65
Symptoms of Anxiety Disorder,By State,Oregon,Oregon,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,34.1,30.3,38.1,34.2,33.5
Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,33.4,29.1,38,33.55,33.5
Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,28.9,24.4,33.7,29.05,27.25
Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,35,30.9,39.2,35.05,37.65
Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,31.4,24.9,38.5,31.7,30.85
Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,37.6,32.1,43.2,37.650000000000006,37.65
Symptoms of Anxiety Disorder,By State,Texas,Texas,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,35.9,33.3,38.7,36.0,37.65
Symptoms of Anxiety Disorder,By State,Utah,Utah,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,33,29.5,36.7,33.1,33.5
Symptoms of Anxiety Disorder,By State,Vermont,Vermont,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,29.7,23.9,36.1,30.0,30.85
Symptoms of Anxiety Disorder,By State,Virginia,Virginia,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,29.3,25.9,32.9,29.4,27.25
Symptoms of Anxiety Disorder,By State,Washington,Washington,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,37,33,41.1,37.05,37.65
Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,40.5,35.1,46.2,40.650000000000006,37.65
Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,25.5,20.5,31.1,25.8,27.25
Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,31.6,26.8,36.8,31.799999999999997,30.85
Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,37.8,37,38.5,37.75,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,18 - 29 years,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,49.4,47.2,51.5,49.35,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,30 - 39 years,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,44.1,42.5,45.8,44.15,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,40 - 49 years,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,39.7,38.1,41.3,39.7,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,50 - 59 years,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,37.4,35.8,39.1,37.45,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,60 - 69 years,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,29.1,27.5,30.6,29.05,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,70 - 79 years,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,23.4,21.2,25.8,23.5,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,80 years and above,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,20.5,15.8,25.9,20.85,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Sex,United States,Male,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,33.8,32.5,35.1,33.8,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Sex,United States,Female,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,41.5,40.7,42.4,41.55,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,42.8,40.7,45,42.85,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic white, single race",1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,35.8,34.8,36.8,35.8,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic black, single race",1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,41.3,39.3,43.4,41.349999999999994,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,28.6,25.5,31.9,28.7,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,49.6,45.9,53.2,49.55,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Less than a high school diploma,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,46.9,42.9,51,46.95,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,High school diploma or GED,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,38.7,37,40.5,38.75,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Some college/Associate's degree,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,41.8,40.7,43,41.85,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Bachelor's degree or higher,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,30.3,29.3,31.4,30.35,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,Alabama,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,35.9,31.1,41,36.05,35.0
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,Alaska,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,35.3,31.1,39.6,35.35,35.0
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,Arizona,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,44.1,40.4,47.9,44.15,42.3
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,Arkansas,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,37.4,33.4,41.5,37.45,37.7
Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,California,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,38.1,35.6,40.7,38.150000000000006,37.7
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,Colorado,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,37.3,32.9,41.9,37.4,37.7
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,Connecticut,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,35.3,31,39.9,35.45,35.0
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,Delaware,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,33.2,28.1,38.7,33.400000000000006,31.6
Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,District of Columbia,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,39.4,33.5,45.6,39.55,37.7
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,Florida,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,43.8,40.4,47.2,43.8,42.3
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,Georgia,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,40.9,36.4,45.5,40.95,42.3
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,Hawaii,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,38.3,32.4,44.5,38.45,37.7
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,Idaho,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,40.7,36.7,44.9,40.8,42.3
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,Illinois,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,39.6,35,44.3,39.65,42.3
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,Indiana,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,38.1,34.5,41.9,38.2,37.7
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,Iowa,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,34.3,29.8,38.9,34.35,35.0
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,Kansas,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,31.4,27.2,35.9,31.549999999999997,31.6
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,Kentucky,1,9,June 25 - June 30,2020-06-25T00:00:00,2020-06-30T00:00:00,38.5,33.9,43.4,38.65,37.7
