weekending,providername,providercity,residentstotaladmissionscovid-19,residentstotalconfirmedcovid-19,residentstotalsuspectedcovid-19,residentsweeklyalldeaths,residentstotalalldeaths,residentstotalcovid-19deaths,numberofallbeds,totalnumberofoccupiedbeds,staffweeklyconfirmedcovid-19,stafftotalconfirmedcovid-19,staffweeklysuspectedcovid-19,stafftotalsuspectedcovid-19,stafftotalcovid-19deaths,shortageofnursingstaff,shortageofclinicalstaff,shortageofaides,shortageofotherstaff,anycurrentsupplyofn95masks,one-weeksupplyofn95masks,anycurrentsupplyofsurgicalmasks,one-weeksupplyofsurgicalmasks,anycurrentsupplyofeyeprotection,one-weeksupplyofeyeprotection,one-weeksupplyofgowns,anycurrentsupplyofhandsanitizer,threeormoreconfirmedcovid-19casesthisweekorinitialconfirmedcovid-19casethisweek,abletotestorobtainresourcestotestallcurrentresidentswithinnext7days,abletotestorobtainresourcestotestallstaffand/orpersonnelwithinnext7days
2021-03-07T00:00:00,REGALCARE AT TORRINGTON,TORRINGTON,2,21,52,1,26,13,75,67,0,30,0,36,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-21T00:00:00,"VILLA MARIA NURSING & REHAB COMMUNITY, INC",PLAINFIELD,27,38,1,0,7,3,62,45,0,13,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-10T00:00:00,HEBREW CENTER FOR HEALTH AND REHABILITATION,WEST HARTFORD,2,134,31,0,83,28,257,184,2,64,0,50,0,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-13T00:00:00,AVERY NURSING HOME,HARTFORD,18,36,1,0,19,11,199,154,0,52,0,9,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-07T00:00:00,CHESTERFIELDS HEALTH CARE CENTER,CHESTER,0,0,1,0,5,2,60,43,0,0,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-18T00:00:00,WOLCOTT HALL NURSING CTR,TORRINGTON,1,6,3,0,7,0,60,38,0,1,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-23T00:00:00,MERIDIAN MANOR,WATERBURY,1,0,4,0,1,0,60,36,0,1,1,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-22T00:00:00,CRESTFIELD REHABILITATION CENTER & FENWOOD MANOR,MANCHESTER,18,40,87,0,37,12,120,90,0,47,0,28,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-18T00:00:00,CHESTERFIELDS HEALTH CARE CENTER,CHESTER,0,2,10,0,10,2,60,40,0,0,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-28T00:00:00,"HEWITT HEALTH & REHABILITATION CENTER, INC",SHELTON,4,36,20,1,21,15,120,83,0,11,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-03T00:00:00,"HEWITT HEALTH & REHABILITATION CENTER, INC",SHELTON,6,38,20,1,39,15,120,77,2,20,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-13T00:00:00,APPLE REHAB FARMINGTON VALLEY,PLAINVILLE,1,46,56,0,33,17,130,87,0,23,0,10,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-21T00:00:00,WESTVIEW NURSING CARE & REHAB,DAYVILLE,10,83,36,0,52,18,103,88,1,36,0,48,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-06T00:00:00,MERIDIAN MANOR,WATERBURY,1,0,10,0,4,0,60,15,0,4,0,4,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-13T00:00:00,"VILLA MARIA NURSING & REHAB COMMUNITY, INC",PLAINFIELD,2,34,1,3,4,3,62,34,8,11,0,0,0,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2021-03-14T00:00:00,APPLE REHAB SAYBROOK,OLD SAYBROOK,4,69,46,0,27,17,120,61,1,38,0,21,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-15T00:00:00,MIDDLEBURY CONVALESCENT HOME,MIDDLEBURY,0,0,0,0,3,0,58,43,0,2,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-13T00:00:00,SKYVIEW REHAB AND NURSING,WALLINGFORD,59,66,85,0,13,12,97,80,0,11,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-17T00:00:00,WOLCOTT HALL NURSING CTR,TORRINGTON,1,17,3,0,10,0,60,36,0,23,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-06T00:00:00,MONTOWESE HEALTH & REHABILITATION CENTER,NORTH HAVEN,55,36,16,1,29,21,120,86,0,10,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-05T00:00:00,MIDDLEBURY CONVALESCENT HOME,MIDDLEBURY,0,0,0,0,1,0,58,47,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-14T00:00:00,NEW LONDON SUB-ACUTE AND NURSING,WATERFORD,0,83,1,0,23,14,120,95,0,26,0,0,1,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-31T00:00:00,MONTOWESE HEALTH & REHABILITATION CENTER,NORTH HAVEN,247,61,19,0,44,32,190,113,2,48,0,5,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2021-03-07T00:00:00,BLOOMFIELD HEALTH CARE CENTER,BLOOMFIELD,27,53,102,0,40,13,120,104,1,26,0,17,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-29T00:00:00,NEW LONDON SUB-ACUTE AND NURSING,WATERFORD,0,82,1,0,19,14,120,90,0,26,0,0,1,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-27T00:00:00,"CAROLTON CHRONIC & CONV HOSP,",FAIRFIELD,17,46,8,0,22,17,160,99,0,56,0,14,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-19T00:00:00,HUGHES HEALTH AND REHABILITATION,WEST HARTFORD,10,56,22,0,9,4,92,89,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-06T00:00:00,MASONICARE HEALTH CENTER,WALLINGFORD,17,8,1,3,65,3,357,313,1,11,1,9,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-05-31T00:00:00,MIDDLESEX HEALTH CARE CENTER,MIDDLETOWN,4,22,7,1,14,3,150,126,3,16,0,8,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-11-08T00:00:00,"WINDSOR HEALTH AND REHABILITATION CENTER, LLC",WINDSOR,7,1,1,1,32,0,108,83,1,14,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-29T00:00:00,"HEWITT HEALTH & REHABILITATION CENTER, INC",SHELTON,6,38,20,1,36,15,120,86,3,16,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-08T00:00:00,WESTVIEW NURSING CARE & REHAB,DAYVILLE,0,3,26,0,17,0,103,91,0,4,2,33,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-08-30T00:00:00,"FILOSA, FOR NURSING & REHABILITATION",DANBURY,0,2,0,0,2,0,64,51,0,8,0,2,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-13T00:00:00,APPLE REHAB GUILFORD,GUILFORD,4,45,10,3,27,12,90,52,6,22,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-07-26T00:00:00,REGALCARE AT TORRINGTON,TORRINGTON,0,18,52,0,19,13,75,60,0,22,0,33,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-14T00:00:00,GLEN HILL CENTER,DANBURY,3,39,3,0,35,8,100,80,0,27,0,8,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-14T00:00:00,SALMON BROOK REHAB AND NURSING,GLASTONBURY,21,77,15,0,50,23,126,100,0,46,0,13,1,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-14T00:00:00,"VILLA AT STAMFORD, THE",STAMFORD,16,31,0,0,18,9,128,111,0,14,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-21T00:00:00,APPLE REHAB MIDDLETOWN,MIDDLETOWN,2,30,3,1,9,1,70,50,0,13,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-14T00:00:00,"WITHERELL, NATHANIEL",GREENWICH,11,29,12,0,15,15,202,137,0,6,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-09T00:00:00,SKYVIEW REHAB AND NURSING,WALLINGFORD,55,66,85,0,12,12,97,83,0,11,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-14T00:00:00,APPLE REHAB MIDDLETOWN,MIDDLETOWN,1,18,0,1,2,0,70,39,0,0,0,0,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-24T00:00:00,ST JOSEPH'S CENTER,TRUMBULL,42,132,14,4,103,44,269,188,4,112,0,4,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-12T00:00:00,"GROVE MANOR NURSING HOME, INC",WATERBURY,1,29,0,0,1,1,60,41,0,4,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-20T00:00:00,MASONICARE HEALTH CENTER,WALLINGFORD,24,102,64,10,161,39,357,251,1,68,0,80,0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-13T00:00:00,"CAROLTON CHRONIC & CONV HOSP,",FAIRFIELD,9,41,8,1,21,17,160,106,0,48,0,14,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-03T00:00:00,MASONICARE HEALTH CENTER,WALLINGFORD,25,103,64,2,165,40,357,259,8,82,0,80,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-15T00:00:00,HUGHES HEALTH AND REHABILITATION,WEST HARTFORD,10,62,25,1,14,4,92,101,0,3,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-06-14T00:00:00,WESTVIEW NURSING CARE & REHAB,DAYVILLE,0,0,0,1,5,0,103,93,0,0,1,6,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-04T00:00:00,"VILLA MARIA NURSING & REHAB COMMUNITY, INC",PLAINFIELD,1,0,1,0,1,0,62,49,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-29T00:00:00,CASSENA CARE AT STAMFORD,STAMFORD,62,84,92,0,38,29,156,108,0,39,0,25,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-10-18T00:00:00,SKYVIEW REHAB AND NURSING,WALLINGFORD,59,66,87,0,13,12,97,78,0,11,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-07T00:00:00,WOLCOTT HALL NURSING CTR,TORRINGTON,1,5,2,1,3,0,60,37,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-01T00:00:00,REGALCARE AT GREENWICH,GREENWICH,11,12,0,0,30,14,75,62,0,7,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-16T00:00:00,HEBREW CENTER FOR HEALTH AND REHABILITATION,WEST HARTFORD,2,42,18,1,41,14,257,192,0,24,0,39,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-21T00:00:00,"GROVE MANOR NURSING HOME, INC",WATERBURY,8,58,2,1,4,2,60,41,0,17,0,6,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-20T00:00:00,"HEWITT HEALTH & REHABILITATION CENTER, INC",SHELTON,6,37,20,1,29,15,120,83,0,11,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-13T00:00:00,NEW LONDON SUB-ACUTE AND NURSING,WATERFORD,0,79,1,0,17,14,120,75,0,24,0,0,1,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-15T00:00:00,SALMON BROOK REHAB AND NURSING,GLASTONBURY,21,48,15,0,40,20,126,90,0,28,0,13,1,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-07T00:00:00,HEBREW CENTER FOR HEALTH AND REHABILITATION,WEST HARTFORD,2,42,13,3,27,13,257,178,0,17,0,39,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2021-01-31T00:00:00,NORWICH SUB-ACUTE AND NURSING,NORWICH,1,22,1,0,28,5,120,87,2,32,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-23T00:00:00,REGALCARE AT GREENWICH,GREENWICH,11,12,0,0,28,14,75,65,0,7,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-19T00:00:00,MIDDLEBURY CONVALESCENT HOME,MIDDLEBURY,0,0,0,0,1,0,58,46,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-26T00:00:00,APPLE REHAB SAYBROOK,OLD SAYBROOK,1,65,46,0,19,17,120,58,0,32,0,21,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-07T00:00:00,HUGHES HEALTH AND REHABILITATION,WEST HARTFORD,11,72,37,0,18,5,92,105,0,15,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-14T00:00:00,REGALCARE AT TORRINGTON,TORRINGTON,2,21,52,0,25,13,75,65,1,30,0,36,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-05T00:00:00,APPLE REHAB MIDDLETOWN,MIDDLETOWN,1,18,0,0,2,0,70,43,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-27T00:00:00,SKYVIEW REHAB AND NURSING,WALLINGFORD,59,66,85,0,13,12,97,76,0,11,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-18T00:00:00,GREENTREE MANOR NURSING & REHA,WATERFORD,0,0,0,0,13,0,90,78,0,3,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-09T00:00:00,REGALCARE AT TORRINGTON,TORRINGTON,0,18,52,0,20,13,75,61,0,22,0,33,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-30T00:00:00,AVERY NURSING HOME,HARTFORD,18,36,1,2,19,11,199,155,0,52,0,9,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-09T00:00:00,APPLE REHAB MIDDLETOWN,MIDDLETOWN,1,18,0,0,2,0,70,48,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-13T00:00:00,HUGHES HEALTH AND REHABILITATION,WEST HARTFORD,10,57,23,0,11,4,92,96,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-20T00:00:00,WOLCOTT HALL NURSING CTR,TORRINGTON,1,5,3,0,4,0,60,41,0,1,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-20T00:00:00,HEBREW CENTER FOR HEALTH AND REHABILITATION,WEST HARTFORD,2,119,31,4,82,28,257,173,2,54,0,50,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-12T00:00:00,"VILLA AT STAMFORD, THE",STAMFORD,12,28,0,0,11,9,128,112,1,6,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-20T00:00:00,MONTOWESE HEALTH & REHABILITATION CENTER,NORTH HAVEN,160,37,19,1,41,29,190,120,6,32,0,5,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-25T00:00:00,"VILLA MARIA NURSING & REHAB COMMUNITY, INC",PLAINFIELD,1,0,1,0,1,0,62,48,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-29T00:00:00,CRESTFIELD REHABILITATION CENTER & FENWOOD MANOR,MANCHESTER,38,41,87,0,37,12,120,109,0,47,0,28,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-20T00:00:00,CHESTERFIELDS HEALTH CARE CENTER,CHESTER,0,3,10,0,11,2,60,40,0,3,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-26T00:00:00,WESTVIEW NURSING CARE & REHAB,DAYVILLE,0,0,4,0,11,0,103,91,0,0,0,7,0,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-14T00:00:00,CRESTFIELD REHABILITATION CENTER & FENWOOD MANOR,MANCHESTER,114,64,87,1,52,21,120,91,0,72,0,28,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-11T00:00:00,CHESTERFIELDS HEALTH CARE CENTER,CHESTER,0,2,10,0,10,2,60,40,0,0,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-09T00:00:00,CASSENA CARE AT NORWALK,NORWALK,34,73,66,0,40,29,150,112,0,31,0,12,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-10T00:00:00,APPLE REHAB MIDDLETOWN,MIDDLETOWN,2,28,3,0,6,1,70,45,0,13,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-14T00:00:00,CASSENA CARE AT STAMFORD,STAMFORD,57,66,91,1,37,29,156,126,0,32,0,25,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-03-14T00:00:00,"FILOSA, FOR NURSING & REHABILITATION",DANBURY,0,10,0,0,6,0,64,52,0,23,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-06T00:00:00,APPLE REHAB FARMINGTON VALLEY,PLAINVILLE,1,46,56,1,33,17,130,85,0,23,0,10,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-10T00:00:00,"HEWITT HEALTH & REHABILITATION CENTER, INC",SHELTON,6,38,20,0,39,15,120,77,0,20,0,2,0,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-13T00:00:00,BLOOMFIELD HEALTH CARE CENTER,BLOOMFIELD,26,53,102,0,29,13,120,101,0,21,0,17,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-31T00:00:00,SALMON BROOK REHAB AND NURSING,GLASTONBURY,21,71,15,0,49,22,126,102,0,44,0,13,1,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-28T00:00:00,"GROVE MANOR NURSING HOME, INC",WATERBURY,1,29,0,0,1,1,60,44,0,4,0,0,0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-14T00:00:00,APPLE REHAB SAYBROOK,OLD SAYBROOK,4,69,46,0,27,17,120,62,0,37,0,21,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-03-07T00:00:00,MONTOWESE HEALTH & REHABILITATION CENTER,NORTH HAVEN,271,62,19,1,47,33,120,94,0,51,0,5,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-23T00:00:00,MIDDLEBURY CONVALESCENT HOME,MIDDLEBURY,0,0,0,0,2,0,58,45,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-05-31T00:00:00,BLOOMFIELD HEALTH CARE CENTER,BLOOMFIELD,26,51,85,1,23,13,120,100,0,20,0,17,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-10T00:00:00,GREENTREE MANOR NURSING & REHA,WATERFORD,16,35,0,0,28,12,90,68,1,20,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-22T00:00:00,"CAROLTON CHRONIC & CONV HOSP,",FAIRFIELD,9,42,8,0,22,17,160,120,0,50,0,14,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-05-31T00:00:00,APPLE REHAB MIDDLETOWN,MIDDLETOWN,1,17,0,0,0,0,70,44,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-07T00:00:00,NEW LONDON SUB-ACUTE AND NURSING,WATERFORD,0,83,1,1,23,14,120,91,0,26,0,0,1,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-05-31T00:00:00,APPLE REHAB GUILFORD,GUILFORD,4,23,10,2,15,7,90,60,2,11,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-16T00:00:00,MONTOWESE HEALTH & REHABILITATION CENTER,NORTH HAVEN,55,36,16,0,26,21,120,86,0,10,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-31T00:00:00,SKYVIEW REHAB AND NURSING,WALLINGFORD,59,66,87,0,16,12,97,88,0,27,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-16T00:00:00,WOLCOTT HALL NURSING CTR,TORRINGTON,1,5,3,0,4,0,60,42,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-16T00:00:00,MASONICARE HEALTH CENTER,WALLINGFORD,17,8,1,5,59,3,357,317,0,9,0,8,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-29T00:00:00,"FILOSA, FOR NURSING & REHABILITATION",DANBURY,0,3,0,0,3,0,64,55,1,10,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-20T00:00:00,"GROVE MANOR NURSING HOME, INC",WATERBURY,2,29,0,0,2,1,60,44,0,4,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y
2020-07-05T00:00:00,REGALCARE AT TORRINGTON,TORRINGTON,0,18,52,0,19,13,75,58,0,22,0,33,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-20T00:00:00,ST JOSEPH'S CENTER,TRUMBULL,14,126,12,1,72,42,269,174,1,73,0,4,0,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y
2020-11-22T00:00:00,MERIDIAN MANOR,WATERBURY,1,0,10,0,4,0,60,17,1,4,0,4,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-28T00:00:00,"VILLA MARIA NURSING & REHAB COMMUNITY, INC",PLAINFIELD,1,0,1,0,0,0,62,51,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y
2020-11-01T00:00:00,"CAROLTON CHRONIC & CONV HOSP,",FAIRFIELD,9,41,8,0,21,17,160,109,0,50,0,14,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-29T00:00:00,"WITHERELL, NATHANIEL",GREENWICH,169,45,24,3,21,19,202,149,4,21,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-05-24T00:00:00,BISHOP WICKE HEALTH & REHAB CT,SHELTON,2,4,9,3,3,3,120,59,9,9,1,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-05T00:00:00,MERIDIAN MANOR,WATERBURY,1,0,3,0,1,0,60,38,0,1,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-27T00:00:00,SALMON BROOK REHAB AND NURSING,GLASTONBURY,21,62,15,0,47,21,126,99,4,36,0,13,1,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-11-01T00:00:00,NEW LONDON SUB-ACUTE AND NURSING,WATERFORD,0,82,1,0,19,14,120,80,0,25,0,0,1,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-01T00:00:00,APPLE REHAB SAYBROOK,OLD SAYBROOK,1,66,46,0,25,17,120,58,1,34,0,21,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-29T00:00:00,MASONICARE HEALTH CENTER,WALLINGFORD,22,91,64,10,132,20,357,271,11,57,0,80,0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-08-30T00:00:00,SALMON BROOK REHAB AND NURSING,GLASTONBURY,21,48,11,1,35,20,126,98,0,28,0,12,1,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-21T00:00:00,SALMON BROOK REHAB AND NURSING,GLASTONBURY,19,48,11,0,32,20,126,96,0,27,0,12,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-19T00:00:00,CHESTERFIELDS HEALTH CARE CENTER,CHESTER,0,0,1,0,5,2,60,44,0,0,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-25T00:00:00,APPLE REHAB GUILFORD,GUILFORD,4,23,10,0,21,7,90,62,0,11,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-28T00:00:00,CASSENA CARE AT STAMFORD,STAMFORD,140,86,92,0,39,30,156,130,0,48,0,25,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-13T00:00:00,BLOOMFIELD HEALTH CARE CENTER,BLOOMFIELD,27,53,102,0,31,13,120,98,0,21,0,17,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
